date,product_id,product,category,city,holiday,units_sold
2024-08-21,P020,Ice Cream,Frozen,Hyderabad,None,23
2024-08-21,P020,Ice Cream,Frozen,Chennai,None,44
2024-08-21,P021,Iced Tea,Beverage,Pune,None,92
2024-08-21,P021,Iced Tea,Beverage,Mumbai,None,44
2024-08-21,P021,Iced Tea,Beverage,Bangalore,None,82
2024-08-21,P022,Coconut Water,Beverage,Chennai,None,68
2024-08-21,P022,Coconut Water,Beverage,Pune,None,37
2024-08-21,P022,Coconut Water,Beverage,Delhi,None,85
2024-08-21,P023,Baked Beans,Canned,Chennai,None,48
2024-08-21,P023,Baked Beans,Canned,Bangalore,None,42
2024-08-21,P023,Baked Beans,Canned,Mumbai,None,92
2024-08-21,P024,Canned Tuna,Canned,Bangalore,None,34
2024-08-21,P024,Canned Tuna,Canned,Delhi,None,22
2024-08-21,P024,Canned Tuna,Canned,Mumbai,None,60
2024-08-21,P025,Dog Food,Pet,Bangalore,None,87
2024-08-21,P025,Dog Food,Pet,Mumbai,None,96
2024-08-21,P025,Dog Food,Pet,Chennai,None,93
2024-08-21,P026,Baby Formula,Baby,Hyderabad,None,98
2024-08-21,P026,Baby Formula,Baby,Pune,None,58
2024-08-21,P026,Baby Formula,Baby,Kolkata,None,94
2024-08-21,P027,Toothpaste,Health,Delhi,None,40
2024-08-21,P027,Toothpaste,Health,Chennai,None,88
2024-08-21,P027,Toothpaste,Health,Pune,None,46
2024-08-21,P028,Disinfectant Wipes,Cleaning,Bangalore,None,36
2024-08-21,P028,Disinfectant Wipes,Cleaning,Chennai,None,34
2024-08-21,P028,Disinfectant Wipes,Cleaning,Mumbai,None,23
2024-08-21,P029,Face Mask,Health,Chennai,None,79
2024-08-21,P029,Face Mask,Health,Delhi,None,61
2024-08-21,P029,Face Mask,Health,Bangalore,None,55
2024-08-21,P030,Moisturizer,Health,Chennai,None,51
2024-08-21,P030,Moisturizer,Health,Pune,None,46
2024-08-21,P030,Moisturizer,Health,Mumbai,None,33
2024-08-21,P031,Cough Syrup,Health,Chennai,None,27
2024-08-21,P031,Cough Syrup,Health,Mumbai,None,72
2024-08-21,P031,Cough Syrup,Health,Hyderabad,None,73
2024-08-22,P001,Milk,Dairy,Bangalore,None,80
2024-08-22,P001,Milk,Dairy,Chennai,None,84
2024-08-22,P001,Milk,Dairy,Mumbai,None,81
2024-08-22,P002,Bread,Bakery,Bangalore,None,51
2024-08-22,P002,Bread,Bakery,Chennai,None,70
2024-08-22,P002,Bread,Bakery,Pune,None,81
2024-08-22,P003,Yogurt,Dairy,Kolkata,None,45
2024-08-22,P003,Yogurt,Dairy,Delhi,None,21
2024-08-22,P003,Yogurt,Dairy,Mumbai,None,99
2024-08-22,P004,Cheese,Dairy,Pune,None,46
2024-08-22,P004,Cheese,Dairy,Delhi,None,94
2024-08-22,P004,Cheese,Dairy,Hyderabad,None,28
2024-08-22,P005,Juice,Beverage,Hyderabad,None,26
2024-08-22,P005,Juice,Beverage,Bangalore,None,90
2024-08-22,P005,Juice,Beverage,Chennai,None,34
2024-08-22,P006,Butter,Dairy,Mumbai,None,71
2024-08-22,P006,Butter,Dairy,Kolkata,None,40
2024-08-22,P006,Butter,Dairy,Bangalore,None,50
2024-08-22,P007,Eggs,Dairy,Hyderabad,None,52
2024-08-22,P007,Eggs,Dairy,Kolkata,None,82
2024-08-22,P007,Eggs,Dairy,Pune,None,39
2024-08-22,P008,Paneer,Dairy,Bangalore,None,55
2024-08-22,P008,Paneer,Dairy,Pune,None,70
2024-08-22,P008,Paneer,Dairy,Kolkata,None,99
2024-08-22,P009,Spinach,Produce,Bangalore,None,41
2024-08-22,P009,Spinach,Produce,Chennai,None,67
2024-08-22,P009,Spinach,Produce,Delhi,None,59
2024-08-22,P010,Tomato,Produce,Chennai,None,75
2024-08-22,P010,Tomato,Produce,Pune,None,76
2024-08-22,P010,Tomato,Produce,Kolkata,None,92
2024-08-22,P011,Onion,Produce,Pune,None,36
2024-08-22,P011,Onion,Produce,Bangalore,None,22
2024-08-22,P011,Onion,Produce,Kolkata,None,75
2024-08-22,P012,Apple,Fruit,Delhi,None,62
2024-08-22,P012,Apple,Fruit,Bangalore,None,42
2024-08-22,P012,Apple,Fruit,Kolkata,None,81
2024-08-22,P013,Banana,Fruit,Bangalore,None,55
2024-08-22,P013,Banana,Fruit,Delhi,None,58
2024-08-22,P013,Banana,Fruit,Hyderabad,None,92
2024-08-22,P014,Chicken,Meat,Kolkata,None,28
2024-08-22,P014,Chicken,Meat,Hyderabad,None,64
2024-08-22,P014,Chicken,Meat,Chennai,None,45
2024-08-22,P015,Fish,Meat,Delhi,None,80
2024-08-22,P015,Fish,Meat,Pune,None,22
2024-08-22,P015,Fish,Meat,Chennai,None,58
2024-08-22,P016,Chips,Snacks,Mumbai,None,20
2024-08-22,P016,Chips,Snacks,Chennai,None,72
2024-08-22,P016,Chips,Snacks,Kolkata,None,51
2024-08-22,P017,Cookies,Snacks,Mumbai,None,44
2024-08-22,P017,Cookies,Snacks,Chennai,None,72
2024-08-22,P017,Cookies,Snacks,Hyderabad,None,45
2024-08-22,P018,Granola Bar,Snacks,Chennai,None,66
2024-08-22,P018,Granola Bar,Snacks,Bangalore,None,97
2024-08-22,P018,Granola Bar,Snacks,Mumbai,None,70
2024-08-22,P019,Frozen Pizza,Frozen,Bangalore,None,68
2024-08-22,P019,Frozen Pizza,Frozen,Hyderabad,None,20
2024-08-22,P019,Frozen Pizza,Frozen,Pune,None,64
2024-08-22,P020,Ice Cream,Frozen,Hyderabad,None,92
2024-08-22,P020,Ice Cream,Frozen,Mumbai,None,31
2024-08-22,P020,Ice Cream,Frozen,Delhi,None,46
2024-08-22,P021,Iced Tea,Beverage,Mumbai,None,94
2024-08-22,P021,Iced Tea,Beverage,Delhi,None,33
2024-08-22,P021,Iced Tea,Beverage,Kolkata,None,38
2024-08-22,P022,Coconut Water,Beverage,Hyderabad,None,58
2024-08-22,P022,Coconut Water,Beverage,Bangalore,None,74
2024-08-22,P022,Coconut Water,Beverage,Pune,None,87
2024-08-22,P023,Baked Beans,Canned,Mumbai,None,79
2024-08-22,P023,Baked Beans,Canned,Delhi,None,53
2024-08-22,P023,Baked Beans,Canned,Chennai,None,65
2024-08-22,P024,Canned Tuna,Canned,Delhi,None,68
2024-08-22,P024,Canned Tuna,Canned,Kolkata,None,62
2024-08-22,P024,Canned Tuna,Canned,Chennai,None,80
2024-08-22,P025,Dog Food,Pet,Bangalore,None,85
2024-08-22,P025,Dog Food,Pet,Delhi,None,60
2024-08-22,P025,Dog Food,Pet,Hyderabad,None,31
2024-08-22,P026,Baby Formula,Baby,Bangalore,None,78
2024-08-22,P026,Baby Formula,Baby,Mumbai,None,68
2024-08-22,P026,Baby Formula,Baby,Pune,None,60
2024-08-22,P027,Toothpaste,Health,Kolkata,None,80
2024-08-22,P027,Toothpaste,Health,Mumbai,None,80
2024-08-22,P027,Toothpaste,Health,Bangalore,None,81
2024-08-22,P028,Disinfectant Wipes,Cleaning,Pune,None,52
2024-08-22,P028,Disinfectant Wipes,Cleaning,Delhi,None,77
2024-08-22,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,26
2024-08-22,P029,Face Mask,Health,Bangalore,None,49
2024-08-22,P029,Face Mask,Health,Mumbai,None,93
2024-08-22,P029,Face Mask,Health,Delhi,None,34
2024-08-22,P030,Moisturizer,Health,Delhi,None,60
2024-08-22,P030,Moisturizer,Health,Mumbai,None,42
2024-08-22,P030,Moisturizer,Health,Kolkata,None,40
2024-08-22,P031,Cough Syrup,Health,Bangalore,None,51
2024-08-22,P031,Cough Syrup,Health,Kolkata,None,85
2024-08-22,P031,Cough Syrup,Health,Chennai,None,76
2024-08-23,P001,Milk,Dairy,Kolkata,None,25
2024-08-23,P001,Milk,Dairy,Chennai,None,34
2024-08-23,P001,Milk,Dairy,Hyderabad,None,51
2024-08-23,P002,Bread,Bakery,Delhi,None,73
2024-08-23,P002,Bread,Bakery,Kolkata,None,54
2024-08-23,P002,Bread,Bakery,Chennai,None,62
2024-08-23,P003,Yogurt,Dairy,Mumbai,None,43
2024-08-23,P003,Yogurt,Dairy,Pune,None,39
2024-08-23,P003,Yogurt,Dairy,Delhi,None,37
2024-08-23,P004,Cheese,Dairy,Pune,None,36
2024-08-23,P004,Cheese,Dairy,Chennai,None,65
2024-08-23,P004,Cheese,Dairy,Kolkata,None,30
2024-08-23,P005,Juice,Beverage,Mumbai,None,26
2024-08-23,P005,Juice,Beverage,Hyderabad,None,73
2024-08-23,P005,Juice,Beverage,Bangalore,None,39
2024-08-23,P006,Butter,Dairy,Pune,None,33
2024-08-23,P006,Butter,Dairy,Kolkata,None,70
2024-08-23,P006,Butter,Dairy,Bangalore,None,23
2024-08-23,P007,Eggs,Dairy,Hyderabad,None,47
2024-08-23,P007,Eggs,Dairy,Bangalore,None,35
2024-08-23,P007,Eggs,Dairy,Kolkata,None,39
2024-08-23,P008,Paneer,Dairy,Pune,None,49
2024-08-23,P008,Paneer,Dairy,Chennai,None,23
2024-08-23,P008,Paneer,Dairy,Mumbai,None,94
2024-08-23,P009,Spinach,Produce,Pune,None,72
2024-08-23,P009,Spinach,Produce,Chennai,None,66
2024-08-23,P009,Spinach,Produce,Mumbai,None,84
2024-08-23,P010,Tomato,Produce,Kolkata,None,62
2024-08-23,P010,Tomato,Produce,Pune,None,21
2024-08-23,P010,Tomato,Produce,Hyderabad,None,20
2024-08-23,P011,Onion,Produce,Delhi,None,92
2024-08-23,P011,Onion,Produce,Mumbai,None,62
2024-08-23,P011,Onion,Produce,Hyderabad,None,47
2024-08-23,P012,Apple,Fruit,Pune,None,33
2024-08-23,P012,Apple,Fruit,Mumbai,None,30
2024-08-23,P012,Apple,Fruit,Delhi,None,48
2024-08-23,P013,Banana,Fruit,Chennai,None,25
2024-08-23,P013,Banana,Fruit,Hyderabad,None,76
2024-08-23,P013,Banana,Fruit,Pune,None,23
2024-08-23,P014,Chicken,Meat,Hyderabad,None,58
2024-08-23,P014,Chicken,Meat,Delhi,None,35
2024-08-23,P014,Chicken,Meat,Bangalore,None,28
2024-08-23,P015,Fish,Meat,Pune,None,94
2024-08-23,P015,Fish,Meat,Chennai,None,49
2024-08-23,P015,Fish,Meat,Mumbai,None,75
2024-08-23,P016,Chips,Snacks,Kolkata,None,76
2024-08-23,P016,Chips,Snacks,Mumbai,None,96
2024-08-23,P016,Chips,Snacks,Chennai,None,75
2024-08-23,P017,Cookies,Snacks,Bangalore,None,84
2024-08-23,P017,Cookies,Snacks,Chennai,None,93
2024-08-23,P017,Cookies,Snacks,Mumbai,None,68
2024-08-23,P018,Granola Bar,Snacks,Hyderabad,None,91
2024-08-23,P018,Granola Bar,Snacks,Chennai,None,76
2024-08-23,P018,Granola Bar,Snacks,Mumbai,None,66
2024-08-23,P019,Frozen Pizza,Frozen,Pune,None,55
2024-08-23,P019,Frozen Pizza,Frozen,Hyderabad,None,76
2024-08-23,P019,Frozen Pizza,Frozen,Kolkata,None,70
2024-08-23,P020,Ice Cream,Frozen,Hyderabad,None,55
2024-08-23,P020,Ice Cream,Frozen,Chennai,None,45
2024-08-23,P020,Ice Cream,Frozen,Delhi,None,80
2024-08-23,P021,Iced Tea,Beverage,Kolkata,None,50
2024-08-23,P021,Iced Tea,Beverage,Chennai,None,79
2024-08-23,P021,Iced Tea,Beverage,Bangalore,None,22
2024-08-23,P022,Coconut Water,Beverage,Mumbai,None,41
2024-08-23,P022,Coconut Water,Beverage,Kolkata,None,93
2024-08-23,P022,Coconut Water,Beverage,Pune,None,82
2024-08-23,P023,Baked Beans,Canned,Pune,None,68
2024-08-23,P023,Baked Beans,Canned,Hyderabad,None,81
2024-08-23,P023,Baked Beans,Canned,Bangalore,None,66
2024-08-23,P024,Canned Tuna,Canned,Mumbai,None,57
2024-08-23,P024,Canned Tuna,Canned,Kolkata,None,78
2024-08-23,P024,Canned Tuna,Canned,Pune,None,50
2024-08-23,P025,Dog Food,Pet,Hyderabad,None,70
2024-08-23,P025,Dog Food,Pet,Kolkata,None,61
2024-08-23,P025,Dog Food,Pet,Delhi,None,94
2024-08-23,P026,Baby Formula,Baby,Hyderabad,None,76
2024-08-23,P026,Baby Formula,Baby,Kolkata,None,49
2024-08-23,P026,Baby Formula,Baby,Mumbai,None,34
2024-08-23,P027,Toothpaste,Health,Delhi,None,76
2024-08-23,P027,Toothpaste,Health,Mumbai,None,48
2024-08-23,P027,Toothpaste,Health,Bangalore,None,25
2024-08-23,P028,Disinfectant Wipes,Cleaning,Pune,None,65
2024-08-23,P028,Disinfectant Wipes,Cleaning,Chennai,None,27
2024-08-23,P028,Disinfectant Wipes,Cleaning,Bangalore,None,89
2024-08-23,P029,Face Mask,Health,Kolkata,None,47
2024-08-23,P029,Face Mask,Health,Hyderabad,None,84
2024-08-23,P029,Face Mask,Health,Mumbai,None,39
2024-08-23,P030,Moisturizer,Health,Delhi,None,82
2024-08-23,P030,Moisturizer,Health,Hyderabad,None,67
2024-08-23,P030,Moisturizer,Health,Pune,None,72
2024-08-23,P031,Cough Syrup,Health,Bangalore,None,27
2024-08-23,P031,Cough Syrup,Health,Kolkata,None,85
2024-08-23,P031,Cough Syrup,Health,Chennai,None,84
2024-08-24,P001,Milk,Dairy,Delhi,None,80
2024-08-24,P001,Milk,Dairy,Hyderabad,None,32
2024-08-24,P001,Milk,Dairy,Bangalore,None,48
2024-08-24,P002,Bread,Bakery,Pune,None,65
2024-08-24,P002,Bread,Bakery,Hyderabad,None,34
2024-08-24,P002,Bread,Bakery,Chennai,None,56
2024-08-24,P003,Yogurt,Dairy,Bangalore,None,71
2024-08-24,P003,Yogurt,Dairy,Pune,None,88
2024-08-24,P003,Yogurt,Dairy,Hyderabad,None,51
2024-08-24,P004,Cheese,Dairy,Pune,None,86
2024-08-24,P004,Cheese,Dairy,Chennai,None,44
2024-08-24,P004,Cheese,Dairy,Bangalore,None,107
2024-08-24,P005,Juice,Beverage,Hyderabad,None,113
2024-08-24,P005,Juice,Beverage,Pune,None,114
2024-08-24,P005,Juice,Beverage,Bangalore,None,88
2024-08-24,P006,Butter,Dairy,Delhi,None,101
2024-08-24,P006,Butter,Dairy,Mumbai,None,43
2024-08-24,P006,Butter,Dairy,Chennai,None,51
2024-08-24,P007,Eggs,Dairy,Chennai,None,83
2024-08-24,P007,Eggs,Dairy,Hyderabad,None,110
2024-08-24,P007,Eggs,Dairy,Mumbai,None,99
2024-08-24,P008,Paneer,Dairy,Chennai,None,37
2024-08-24,P008,Paneer,Dairy,Mumbai,None,92
2024-08-24,P008,Paneer,Dairy,Hyderabad,None,103
2024-08-24,P009,Spinach,Produce,Bangalore,None,44
2024-08-24,P009,Spinach,Produce,Hyderabad,None,104
2024-08-24,P009,Spinach,Produce,Mumbai,None,77
2024-08-24,P010,Tomato,Produce,Hyderabad,None,38
2024-08-24,P010,Tomato,Produce,Kolkata,None,70
2024-08-24,P010,Tomato,Produce,Chennai,None,102
2024-08-24,P011,Onion,Produce,Mumbai,None,84
2024-08-24,P011,Onion,Produce,Delhi,None,114
2024-08-24,P011,Onion,Produce,Pune,None,110
2024-08-24,P012,Apple,Fruit,Mumbai,None,73
2024-08-24,P012,Apple,Fruit,Kolkata,None,89
2024-08-24,P012,Apple,Fruit,Delhi,None,62
2024-08-24,P013,Banana,Fruit,Bangalore,None,102
2024-08-24,P013,Banana,Fruit,Kolkata,None,47
2024-08-24,P013,Banana,Fruit,Hyderabad,None,100
2024-08-24,P014,Chicken,Meat,Delhi,None,93
2024-08-24,P014,Chicken,Meat,Pune,None,79
2024-08-24,P014,Chicken,Meat,Mumbai,None,109
2024-08-24,P015,Fish,Meat,Mumbai,None,92
2024-08-24,P015,Fish,Meat,Chennai,None,104
2024-08-24,P015,Fish,Meat,Hyderabad,None,46
2024-08-24,P016,Chips,Snacks,Bangalore,None,53
2024-08-24,P016,Chips,Snacks,Mumbai,None,91
2024-08-24,P016,Chips,Snacks,Delhi,None,47
2024-08-24,P017,Cookies,Snacks,Bangalore,None,73
2024-08-24,P017,Cookies,Snacks,Mumbai,None,73
2024-08-24,P017,Cookies,Snacks,Chennai,None,90
2024-08-24,P018,Granola Bar,Snacks,Pune,None,88
2024-08-24,P018,Granola Bar,Snacks,Hyderabad,None,36
2024-08-24,P018,Granola Bar,Snacks,Kolkata,None,87
2024-08-24,P019,Frozen Pizza,Frozen,Pune,None,39
2024-08-24,P019,Frozen Pizza,Frozen,Delhi,None,90
2024-08-24,P019,Frozen Pizza,Frozen,Bangalore,None,112
2024-08-24,P020,Ice Cream,Frozen,Bangalore,None,60
2024-08-24,P020,Ice Cream,Frozen,Hyderabad,None,63
2024-08-24,P020,Ice Cream,Frozen,Delhi,None,98
2024-08-24,P021,Iced Tea,Beverage,Kolkata,None,71
2024-08-24,P021,Iced Tea,Beverage,Bangalore,None,101
2024-08-24,P021,Iced Tea,Beverage,Chennai,None,101
2024-08-24,P022,Coconut Water,Beverage,Chennai,None,52
2024-08-24,P022,Coconut Water,Beverage,Delhi,None,47
2024-08-24,P022,Coconut Water,Beverage,Kolkata,None,82
2024-08-24,P023,Baked Beans,Canned,Bangalore,None,78
2024-08-24,P023,Baked Beans,Canned,Delhi,None,43
2024-08-24,P023,Baked Beans,Canned,Kolkata,None,65
2024-08-24,P024,Canned Tuna,Canned,Bangalore,None,97
2024-08-24,P024,Canned Tuna,Canned,Pune,None,106
2024-08-24,P024,Canned Tuna,Canned,Chennai,None,89
2024-08-24,P025,Dog Food,Pet,Mumbai,None,69
2024-08-24,P025,Dog Food,Pet,Hyderabad,None,104
2024-08-24,P025,Dog Food,Pet,Delhi,None,101
2024-08-24,P026,Baby Formula,Baby,Chennai,None,69
2024-08-24,P026,Baby Formula,Baby,Pune,None,47
2024-08-24,P026,Baby Formula,Baby,Mumbai,None,98
2024-08-24,P027,Toothpaste,Health,Chennai,None,43
2024-08-24,P027,Toothpaste,Health,Pune,None,34
2024-08-24,P027,Toothpaste,Health,Bangalore,None,54
2024-08-24,P028,Disinfectant Wipes,Cleaning,Bangalore,None,58
2024-08-24,P028,Disinfectant Wipes,Cleaning,Pune,None,45
2024-08-24,P028,Disinfectant Wipes,Cleaning,Delhi,None,51
2024-08-24,P029,Face Mask,Health,Mumbai,None,50
2024-08-24,P029,Face Mask,Health,Kolkata,None,30
2024-08-24,P029,Face Mask,Health,Delhi,None,74
2024-08-24,P030,Moisturizer,Health,Kolkata,None,98
2024-08-24,P030,Moisturizer,Health,Bangalore,None,81
2024-08-24,P030,Moisturizer,Health,Delhi,None,82
2024-08-24,P031,Cough Syrup,Health,Hyderabad,None,102
2024-08-24,P031,Cough Syrup,Health,Delhi,None,80
2024-08-24,P031,Cough Syrup,Health,Mumbai,None,86
2024-08-25,P001,Milk,Dairy,Bangalore,None,51
2024-08-25,P001,Milk,Dairy,Delhi,None,89
2024-08-25,P001,Milk,Dairy,Mumbai,None,96
2024-08-25,P002,Bread,Bakery,Mumbai,None,47
2024-08-25,P002,Bread,Bakery,Kolkata,None,48
2024-08-25,P002,Bread,Bakery,Delhi,None,82
2024-08-25,P003,Yogurt,Dairy,Hyderabad,None,90
2024-08-25,P003,Yogurt,Dairy,Bangalore,None,69
2024-08-25,P003,Yogurt,Dairy,Chennai,None,76
2024-08-25,P004,Cheese,Dairy,Hyderabad,None,74
2024-08-25,P004,Cheese,Dairy,Kolkata,None,103
2024-08-25,P004,Cheese,Dairy,Mumbai,None,46
2024-08-25,P005,Juice,Beverage,Kolkata,None,91
2024-08-25,P005,Juice,Beverage,Mumbai,None,109
2024-08-25,P005,Juice,Beverage,Hyderabad,None,64
2024-08-25,P006,Butter,Dairy,Kolkata,None,109
2024-08-25,P006,Butter,Dairy,Bangalore,None,67
2024-08-25,P006,Butter,Dairy,Delhi,None,109
2024-08-25,P007,Eggs,Dairy,Bangalore,None,71
2024-08-25,P007,Eggs,Dairy,Chennai,None,103
2024-08-25,P007,Eggs,Dairy,Mumbai,None,49
2024-08-25,P008,Paneer,Dairy,Hyderabad,None,87
2024-08-25,P008,Paneer,Dairy,Chennai,None,59
2024-08-25,P008,Paneer,Dairy,Pune,None,88
2024-08-25,P009,Spinach,Produce,Kolkata,None,64
2024-08-25,P009,Spinach,Produce,Bangalore,None,68
2024-08-25,P009,Spinach,Produce,Delhi,None,105
2024-08-25,P010,Tomato,Produce,Kolkata,None,88
2024-08-25,P010,Tomato,Produce,Pune,None,99
2024-08-25,P010,Tomato,Produce,Mumbai,None,102
2024-08-25,P011,Onion,Produce,Pune,None,42
2024-08-25,P011,Onion,Produce,Kolkata,None,91
2024-08-25,P011,Onion,Produce,Mumbai,None,62
2024-08-25,P012,Apple,Fruit,Bangalore,None,108
2024-08-25,P012,Apple,Fruit,Kolkata,None,63
2024-08-25,P012,Apple,Fruit,Delhi,None,44
2024-08-25,P013,Banana,Fruit,Mumbai,None,66
2024-08-25,P013,Banana,Fruit,Bangalore,None,110
2024-08-25,P013,Banana,Fruit,Chennai,None,63
2024-08-25,P014,Chicken,Meat,Hyderabad,None,117
2024-08-25,P014,Chicken,Meat,Delhi,None,41
2024-08-25,P014,Chicken,Meat,Kolkata,None,89
2024-08-25,P015,Fish,Meat,Hyderabad,None,59
2024-08-25,P015,Fish,Meat,Chennai,None,85
2024-08-25,P015,Fish,Meat,Delhi,None,110
2024-08-25,P016,Chips,Snacks,Kolkata,None,93
2024-08-25,P016,Chips,Snacks,Pune,None,33
2024-08-25,P016,Chips,Snacks,Bangalore,None,108
2024-08-25,P017,Cookies,Snacks,Bangalore,None,105
2024-08-25,P017,Cookies,Snacks,Kolkata,None,44
2024-08-25,P017,Cookies,Snacks,Delhi,None,86
2024-08-25,P018,Granola Bar,Snacks,Delhi,None,40
2024-08-25,P018,Granola Bar,Snacks,Pune,None,36
2024-08-25,P018,Granola Bar,Snacks,Hyderabad,None,33
2024-08-25,P019,Frozen Pizza,Frozen,Kolkata,None,94
2024-08-25,P019,Frozen Pizza,Frozen,Hyderabad,None,42
2024-08-25,P019,Frozen Pizza,Frozen,Delhi,None,65
2024-08-25,P020,Ice Cream,Frozen,Hyderabad,None,42
2024-08-25,P020,Ice Cream,Frozen,Kolkata,None,65
2024-08-25,P020,Ice Cream,Frozen,Mumbai,None,107
2024-08-25,P021,Iced Tea,Beverage,Kolkata,None,55
2024-08-25,P021,Iced Tea,Beverage,Hyderabad,None,115
2024-08-25,P021,Iced Tea,Beverage,Pune,None,35
2024-08-25,P022,Coconut Water,Beverage,Pune,None,89
2024-08-25,P022,Coconut Water,Beverage,Bangalore,None,38
2024-08-25,P022,Coconut Water,Beverage,Mumbai,None,77
2024-08-25,P023,Baked Beans,Canned,Kolkata,None,82
2024-08-25,P023,Baked Beans,Canned,Chennai,None,102
2024-08-25,P023,Baked Beans,Canned,Bangalore,None,46
2024-08-25,P024,Canned Tuna,Canned,Chennai,None,113
2024-08-25,P024,Canned Tuna,Canned,Bangalore,None,56
2024-08-25,P024,Canned Tuna,Canned,Pune,None,47
2024-08-25,P025,Dog Food,Pet,Bangalore,None,58
2024-08-25,P025,Dog Food,Pet,Pune,None,98
2024-08-25,P025,Dog Food,Pet,Hyderabad,None,30
2024-08-25,P026,Baby Formula,Baby,Mumbai,None,90
2024-08-25,P026,Baby Formula,Baby,Hyderabad,None,92
2024-08-25,P026,Baby Formula,Baby,Kolkata,None,57
2024-08-25,P027,Toothpaste,Health,Bangalore,None,63
2024-08-25,P027,Toothpaste,Health,Mumbai,None,62
2024-08-25,P027,Toothpaste,Health,Pune,None,118
2024-08-25,P028,Disinfectant Wipes,Cleaning,Mumbai,None,50
2024-08-25,P028,Disinfectant Wipes,Cleaning,Chennai,None,39
2024-08-25,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,41
2024-08-25,P029,Face Mask,Health,Delhi,None,68
2024-08-25,P029,Face Mask,Health,Pune,None,64
2024-08-25,P029,Face Mask,Health,Hyderabad,None,54
2024-08-25,P030,Moisturizer,Health,Pune,None,86
2024-08-25,P030,Moisturizer,Health,Delhi,None,36
2024-08-25,P030,Moisturizer,Health,Bangalore,None,105
2024-08-25,P031,Cough Syrup,Health,Delhi,None,47
2024-08-25,P031,Cough Syrup,Health,Mumbai,None,99
2024-08-25,P031,Cough Syrup,Health,Bangalore,None,76
2024-08-26,P001,Milk,Dairy,Kolkata,None,20
2024-08-26,P001,Milk,Dairy,Delhi,None,53
2024-08-26,P001,Milk,Dairy,Hyderabad,None,94
2024-08-26,P002,Bread,Bakery,Mumbai,None,89
2024-08-26,P002,Bread,Bakery,Hyderabad,None,31
2024-08-26,P002,Bread,Bakery,Bangalore,None,52
2024-08-26,P003,Yogurt,Dairy,Mumbai,None,85
2024-08-26,P003,Yogurt,Dairy,Pune,None,60
2024-08-26,P003,Yogurt,Dairy,Bangalore,None,22
2024-08-26,P004,Cheese,Dairy,Mumbai,None,90
2024-08-26,P004,Cheese,Dairy,Kolkata,None,53
2024-08-26,P004,Cheese,Dairy,Hyderabad,None,66
2024-08-26,P005,Juice,Beverage,Kolkata,None,70
2024-08-26,P005,Juice,Beverage,Pune,None,26
2024-08-26,P005,Juice,Beverage,Hyderabad,None,49
2024-08-26,P006,Butter,Dairy,Pune,None,63
2024-08-26,P006,Butter,Dairy,Hyderabad,None,55
2024-08-26,P006,Butter,Dairy,Bangalore,None,74
2024-08-26,P007,Eggs,Dairy,Delhi,None,49
2024-08-26,P007,Eggs,Dairy,Mumbai,None,91
2024-08-26,P007,Eggs,Dairy,Chennai,None,100
2024-08-26,P008,Paneer,Dairy,Pune,None,20
2024-08-26,P008,Paneer,Dairy,Kolkata,None,32
2024-08-26,P008,Paneer,Dairy,Delhi,None,90
2024-08-26,P009,Spinach,Produce,Chennai,None,93
2024-08-26,P009,Spinach,Produce,Bangalore,None,61
2024-08-26,P009,Spinach,Produce,Pune,None,52
2024-08-26,P010,Tomato,Produce,Bangalore,None,82
2024-08-26,P010,Tomato,Produce,Delhi,None,60
2024-08-26,P010,Tomato,Produce,Kolkata,None,98
2024-08-26,P011,Onion,Produce,Pune,None,52
2024-08-26,P011,Onion,Produce,Delhi,None,39
2024-08-26,P011,Onion,Produce,Bangalore,None,28
2024-08-26,P012,Apple,Fruit,Bangalore,None,72
2024-08-26,P012,Apple,Fruit,Mumbai,None,40
2024-08-26,P012,Apple,Fruit,Kolkata,None,92
2024-08-26,P013,Banana,Fruit,Chennai,None,69
2024-08-26,P013,Banana,Fruit,Bangalore,None,67
2024-08-26,P013,Banana,Fruit,Pune,None,71
2024-08-26,P014,Chicken,Meat,Chennai,None,31
2024-08-26,P014,Chicken,Meat,Bangalore,None,57
2024-08-26,P014,Chicken,Meat,Mumbai,None,30
2024-08-26,P015,Fish,Meat,Bangalore,None,28
2024-08-26,P015,Fish,Meat,Mumbai,None,72
2024-08-26,P015,Fish,Meat,Chennai,None,53
2024-08-26,P016,Chips,Snacks,Kolkata,None,29
2024-08-26,P016,Chips,Snacks,Pune,None,75
2024-08-26,P016,Chips,Snacks,Bangalore,None,52
2024-08-26,P017,Cookies,Snacks,Hyderabad,None,60
2024-08-26,P017,Cookies,Snacks,Chennai,None,34
2024-08-26,P017,Cookies,Snacks,Pune,None,60
2024-08-26,P018,Granola Bar,Snacks,Chennai,None,98
2024-08-26,P018,Granola Bar,Snacks,Mumbai,None,54
2024-08-26,P018,Granola Bar,Snacks,Hyderabad,None,65
2024-08-26,P019,Frozen Pizza,Frozen,Delhi,None,95
2024-08-26,P019,Frozen Pizza,Frozen,Pune,None,50
2024-08-26,P019,Frozen Pizza,Frozen,Bangalore,None,38
2024-08-26,P020,Ice Cream,Frozen,Kolkata,None,69
2024-08-26,P020,Ice Cream,Frozen,Bangalore,None,33
2024-08-26,P020,Ice Cream,Frozen,Delhi,None,79
